item_id,difficulty,sub_task,training,question,answer,test_type,feedback_q,feedback_correct,feedback_wrong
re_3_3_2,3,extrapolation,"Examples from an alien language:

1. 'tuz zhoa tuz' = 'The cat breaks the cat'
2. 'pupoaa zhoaa oap' = 'The mountain takes the river'
3. Rule: To show possession, add 'oa' at the end. 'tutot' → 'tutotoa'
4. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
5. Rule: To negate a word, change all 'aa' to 'oa'. 'zhoaa' → 'zhooa'
6. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
7. Rule: To make a word plural, add 'saay' at the end. 'oap' → 'oapsaay'
8. 'op oa pupoaa' = 'The river gives the star'
9. Rule: To emphasize a word, repeat its first syllable. 'tuz' → 'tuztuz'
10. Rule: To show possession, add 'oa' at the end. 'pupoaa' → 'pupoaaoa'
11. 'uzhyupoy tutot yaaoazaat' = 'The tree runs the fire'
12. 'pupoaa zhoaa tuz' = 'The cat takes the river'

Word order: Object-Verb-Subject (OVS)
Vocabulary:
  tuz = cat
  yaaoazaat = tree
  pupoaa = river
  aa = stone
  uzhyupoy = fire
  ot = child
  tutot = runs
  poatzhu = sees
  zhoaa = takes
  oa = gives
",Apply the same pattern to 'uzhyupoy'. What is the result?,uzhuzhyupoy,transform,,,"Observe this pattern:
  'zhoa' → 'zhozhoa'
  'yaaoazaat' → 'yaayaaoazaat'
  'aaaazhaa' → 'aaaaaaazhaa'
"
re_3_3_3,3,extrapolation,"Examples from an alien language:

1. 'tuz zhoa tuz' = 'The cat breaks the cat'
2. 'pupoaa zhoaa oap' = 'The mountain takes the river'
3. Rule: To show possession, add 'oa' at the end. 'tutot' → 'tutotoa'
4. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
5. Rule: To negate a word, change all 'aa' to 'oa'. 'zhoaa' → 'zhooa'
6. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
7. Rule: To make a word plural, add 'saay' at the end. 'oap' → 'oapsaay'
8. 'op oa pupoaa' = 'The river gives the star'
9. Rule: To emphasize a word, repeat its first syllable. 'tuz' → 'tuztuz'
10. Rule: To show possession, add 'oa' at the end. 'pupoaa' → 'pupoaaoa'
11. 'uzhyupoy tutot yaaoazaat' = 'The tree runs the fire'
12. 'pupoaa zhoaa tuz' = 'The cat takes the river'

Word order: Object-Verb-Subject (OVS)
Vocabulary:
  tuz = cat
  yaaoazaat = tree
  pupoaa = river
  aa = stone
  uzhyupoy = fire
  ot = child
  tutot = runs
  poatzhu = sees
  zhoaa = takes
  oa = gives
",Apply the same pattern to 'yaaoazaat'. What is the result?,yaaoazaatoa,transform,,,"Observe this pattern:
  'uzhyupoy' → 'uzhyupoyoa'
  'poatzhu' → 'poatzhuoa'
  'oa' → 'oaoa'
"
re_3_3_4,3,extrapolation,"Examples from an alien language:

1. 'tuz zhoa tuz' = 'The cat breaks the cat'
2. 'pupoaa zhoaa oap' = 'The mountain takes the river'
3. Rule: To show possession, add 'oa' at the end. 'tutot' → 'tutotoa'
4. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
5. Rule: To negate a word, change all 'aa' to 'oa'. 'zhoaa' → 'zhooa'
6. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
7. Rule: To make a word plural, add 'saay' at the end. 'oap' → 'oapsaay'
8. 'op oa pupoaa' = 'The river gives the star'
9. Rule: To emphasize a word, repeat its first syllable. 'tuz' → 'tuztuz'
10. Rule: To show possession, add 'oa' at the end. 'pupoaa' → 'pupoaaoa'
11. 'uzhyupoy tutot yaaoazaat' = 'The tree runs the fire'
12. 'pupoaa zhoaa tuz' = 'The cat takes the river'

Word order: Object-Verb-Subject (OVS)
Vocabulary:
  tuz = cat
  yaaoazaat = tree
  pupoaa = river
  aa = stone
  uzhyupoy = fire
  ot = child
  tutot = runs
  poatzhu = sees
  zhoaa = takes
  oa = gives
",Apply the same pattern to 'aaaazhaa'. What is the result?,oaoazhoa,transform,,,"Observe this pattern:
  'tutot' → 'tutot'
  'zhoaa' → 'zhooa'
  'pupoaa' → 'pupooa'
"
cg_3_3_0,3,compositional,"Examples from an alien language:

1. 'tuz zhoa tuz' = 'The cat breaks the cat'
2. 'pupoaa zhoaa oap' = 'The mountain takes the river'
3. Rule: To show possession, add 'oa' at the end. 'tutot' → 'tutotoa'
4. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
5. Rule: To negate a word, change all 'aa' to 'oa'. 'zhoaa' → 'zhooa'
6. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
7. Rule: To make a word plural, add 'saay' at the end. 'oap' → 'oapsaay'
8. 'op oa pupoaa' = 'The river gives the star'
9. Rule: To emphasize a word, repeat its first syllable. 'tuz' → 'tuztuz'
10. Rule: To show possession, add 'oa' at the end. 'pupoaa' → 'pupoaaoa'
11. 'uzhyupoy tutot yaaoazaat' = 'The tree runs the fire'
12. 'pupoaa zhoaa tuz' = 'The cat takes the river'

Word order: Object-Verb-Subject (OVS)
Vocabulary:
  tuz = cat
  yaaoazaat = tree
  pupoaa = river
  aa = stone
  uzhyupoy = fire
  ot = child
  tutot = runs
  poatzhu = sees
  zhoaa = takes
  oa = gives
","Apply BOTH of these rules to 'ot' in order:
  Rule 1: To negate a word, change all 'aa' to 'oa'
  Rule 2: To make a word plural, add 'saay' at the end
What is the final result after applying both rules?",otsaay,transform,,,
cg_3_3_1,3,compositional,"Examples from an alien language:

1. 'tuz zhoa tuz' = 'The cat breaks the cat'
2. 'pupoaa zhoaa oap' = 'The mountain takes the river'
3. Rule: To show possession, add 'oa' at the end. 'tutot' → 'tutotoa'
4. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
5. Rule: To negate a word, change all 'aa' to 'oa'. 'zhoaa' → 'zhooa'
6. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
7. Rule: To make a word plural, add 'saay' at the end. 'oap' → 'oapsaay'
8. 'op oa pupoaa' = 'The river gives the star'
9. Rule: To emphasize a word, repeat its first syllable. 'tuz' → 'tuztuz'
10. Rule: To show possession, add 'oa' at the end. 'pupoaa' → 'pupoaaoa'
11. 'uzhyupoy tutot yaaoazaat' = 'The tree runs the fire'
12. 'pupoaa zhoaa tuz' = 'The cat takes the river'

Word order: Object-Verb-Subject (OVS)
Vocabulary:
  tuz = cat
  yaaoazaat = tree
  pupoaa = river
  aa = stone
  uzhyupoy = fire
  ot = child
  tutot = runs
  poatzhu = sees
  zhoaa = takes
  oa = gives
","Apply BOTH of these rules to 'op' in order:
  Rule 1: To make a word plural, add 'saay' at the end
  Rule 2: To emphasize a word, repeat its first syllable
What is the final result after applying both rules?",opsopsaay,transform,,,
cg_3_3_2,3,compositional,"Examples from an alien language:

1. 'tuz zhoa tuz' = 'The cat breaks the cat'
2. 'pupoaa zhoaa oap' = 'The mountain takes the river'
3. Rule: To show possession, add 'oa' at the end. 'tutot' → 'tutotoa'
4. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
5. Rule: To negate a word, change all 'aa' to 'oa'. 'zhoaa' → 'zhooa'
6. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
7. Rule: To make a word plural, add 'saay' at the end. 'oap' → 'oapsaay'
8. 'op oa pupoaa' = 'The river gives the star'
9. Rule: To emphasize a word, repeat its first syllable. 'tuz' → 'tuztuz'
10. Rule: To show possession, add 'oa' at the end. 'pupoaa' → 'pupoaaoa'
11. 'uzhyupoy tutot yaaoazaat' = 'The tree runs the fire'
12. 'pupoaa zhoaa tuz' = 'The cat takes the river'

Word order: Object-Verb-Subject (OVS)
Vocabulary:
  tuz = cat
  yaaoazaat = tree
  pupoaa = river
  aa = stone
  uzhyupoy = fire
  ot = child
  tutot = runs
  poatzhu = sees
  zhoaa = takes
  oa = gives
","Apply BOTH of these rules to 'zhoaa' in order:
  Rule 1: To emphasize a word, repeat its first syllable
  Rule 2: To show possession, add 'oa' at the end
What is the final result after applying both rules?",zhozhoaaoa,transform,,,
lc_3_3_2,3,learning_curve,"Examples from an alien language (2 examples):

1. Rule: To show possession, add 'oa' at the end. 'poatzhu' → 'poatzhuoa'
2. Rule: To make a word plural, add 'saay' at the end. 'yaaoazaat' → 'yaaoazaatsaay'

Word order: Object-Verb-Subject (OVS)
Vocabulary:
  tuz = cat
  yaaoazaat = tree
  pupoaa = river
  aa = stone
  uzhyupoy = fire
  ot = child
  tutot = runs
  poatzhu = sees
  zhoaa = takes
  oa = gives
",Translate to English: 'op aaaazhaa yaaoazaat',The tree knows the star,translate,,,2
lc_3_3_4,3,learning_curve,"Examples from an alien language (4 examples):

1. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
2. 'oap zhoa ot' = 'The child breaks the mountain'
3. 'ot poatzhu oap' = 'The mountain sees the child'
4. Rule: To emphasize a word, repeat its first syllable. 'ot' → 'otot'

Word order: Object-Verb-Subject (OVS)
Vocabulary:
  tuz = cat
  yaaoazaat = tree
  pupoaa = river
  aa = stone
  uzhyupoy = fire
  ot = child
  tutot = runs
  poatzhu = sees
  zhoaa = takes
  oa = gives
",Translate to English: 'op aaaazhaa yaaoazaat',The tree knows the star,translate,,,4
lc_3_3_8,3,learning_curve,"Examples from an alien language (8 examples):

1. 'uzhyupoy zhoaa aa' = 'The stone takes the fire'
2. 'pupoaa aaaazhaa op' = 'The star knows the river'
3. Rule: To make a word plural, add 'saay' at the end. 'oap' → 'oapsaay'
4. 'aa aaaazhaa aa' = 'The stone knows the stone'
5. Rule: To show possession, add 'oa' at the end. 'pupoaa' → 'pupoaaoa'
6. 'aa zhoaa tuz' = 'The cat takes the stone'
7. 'ot zhoa yaaoazaat' = 'The tree breaks the child'
8. 'tuz zhoa yaaoazaat' = 'The tree breaks the cat'

Word order: Object-Verb-Subject (OVS)
Vocabulary:
  tuz = cat
  yaaoazaat = tree
  pupoaa = river
  aa = stone
  uzhyupoy = fire
  ot = child
  tutot = runs
  poatzhu = sees
  zhoaa = takes
  oa = gives
",Translate to English: 'op aaaazhaa yaaoazaat',The tree knows the star,translate,,,8
lc_3_3_12,3,learning_curve,"Examples from an alien language (12 examples):

1. Rule: To make a word plural, add 'saay' at the end. 'tutot' → 'tutotsaay'
2. Rule: To negate a word, change all 'aa' to 'oa'. 'oap' → 'oap'
3. Rule: To negate a word, change all 'aa' to 'oa'. 'pupoaa' → 'pupooa'
4. 'ot zhoa aa' = 'The stone breaks the child'
5. Rule: To make a word plural, add 'saay' at the end. 'zhoaa' → 'zhoaasaay'
6. Rule: To show possession, add 'oa' at the end. 'op' → 'opoa'
7. 'op aaaazhaa ot' = 'The child knows the star'
8. 'oap zhoaa oap' = 'The mountain takes the mountain'
9. 'ot zhoa ot' = 'The child breaks the child'
10. Rule: To emphasize a word, repeat its first syllable. 'aaaazhaa' → 'aaaaaaazhaa'
11. 'pupoaa oa oap' = 'The mountain gives the river'
12. Rule: To emphasize a word, repeat its first syllable. 'zhoa' → 'zhozhoa'

Word order: Object-Verb-Subject (OVS)
Vocabulary:
  tuz = cat
  yaaoazaat = tree
  pupoaa = river
  aa = stone
  uzhyupoy = fire
  ot = child
  tutot = runs
  poatzhu = sees
  zhoaa = takes
  oa = gives
",Translate to English: 'op aaaazhaa yaaoazaat',The tree knows the star,translate,,,12
zs_4_1_0,1,zero_shot,"Examples from an alien language:

1. Rule: To emphasize a word, repeat its first syllable. 'udza' → 'udzudza'
2. 'pa fiiiia fiiiia' = 'The cat takes the cat'
3. 'iip aatsakrtsadz dzii' = 'The river gives the stone'
4. 'pa udza fiiiia' = 'The cat takes the fire'
5. Rule: To emphasize a word, repeat its first syllable. 'atsaaaa' → 'atsatsaaaa'
6. 'iifiipqu fakrkraaqu fiiiia' = 'The cat sees the star'
7. 'iifiipqu fiiiia dzii' = 'The river sees the cat'
8. 'iifiipqu akru dzii' = 'The river sees the tree'
9. Rule: To negate a word, change all 'a' to 'aa'. 'iip' → 'iip'
10. Rule: To negate a word, change all 'a' to 'aa'. 'udzadz' → 'udzaadz'
11. 'iip aatsakrtsadz fiiiia' = 'The cat gives the stone'
12. Rule: To negate a word, change all 'a' to 'aa'. 'aatsakrtsadz' → 'aaaatsaakrtsaadz'

Word order: Verb-Object-Subject (VOS)
Vocabulary:
  fiiiia = cat
  akru = tree
  dzii = river
  aatsakrtsadz = stone
  udza = fire
  tsaatsfu = child
  iifpaa = runs
  iifiipqu = sees
  pa = takes
  iip = gives
",Translate to English: 'udzadz aatsakrtsadz fakrkraaqu',The star breaks the stone,translate,,,
zs_4_1_1,1,zero_shot,"Examples from an alien language:

1. Rule: To emphasize a word, repeat its first syllable. 'udza' → 'udzudza'
2. 'pa fiiiia fiiiia' = 'The cat takes the cat'
3. 'iip aatsakrtsadz dzii' = 'The river gives the stone'
4. 'pa udza fiiiia' = 'The cat takes the fire'
5. Rule: To emphasize a word, repeat its first syllable. 'atsaaaa' → 'atsatsaaaa'
6. 'iifiipqu fakrkraaqu fiiiia' = 'The cat sees the star'
7. 'iifiipqu fiiiia dzii' = 'The river sees the cat'
8. 'iifiipqu akru dzii' = 'The river sees the tree'
9. Rule: To negate a word, change all 'a' to 'aa'. 'iip' → 'iip'
10. Rule: To negate a word, change all 'a' to 'aa'. 'udzadz' → 'udzaadz'
11. 'iip aatsakrtsadz fiiiia' = 'The cat gives the stone'
12. Rule: To negate a word, change all 'a' to 'aa'. 'aatsakrtsadz' → 'aaaatsaakrtsaadz'

Word order: Verb-Object-Subject (VOS)
Vocabulary:
  fiiiia = cat
  akru = tree
  dzii = river
  aatsakrtsadz = stone
  udza = fire
  tsaatsfu = child
  iifpaa = runs
  iifiipqu = sees
  pa = takes
  iip = gives
",Is this grammatically correct? 'iip fiiiia aatsakrtsadz' Answer yes/no.,yes,judge,,,
zs_4_1_2,1,zero_shot,"Examples from an alien language:

1. Rule: To emphasize a word, repeat its first syllable. 'udza' → 'udzudza'
2. 'pa fiiiia fiiiia' = 'The cat takes the cat'
3. 'iip aatsakrtsadz dzii' = 'The river gives the stone'
4. 'pa udza fiiiia' = 'The cat takes the fire'
5. Rule: To emphasize a word, repeat its first syllable. 'atsaaaa' → 'atsatsaaaa'
6. 'iifiipqu fakrkraaqu fiiiia' = 'The cat sees the star'
7. 'iifiipqu fiiiia dzii' = 'The river sees the cat'
8. 'iifiipqu akru dzii' = 'The river sees the tree'
9. Rule: To negate a word, change all 'a' to 'aa'. 'iip' → 'iip'
10. Rule: To negate a word, change all 'a' to 'aa'. 'udzadz' → 'udzaadz'
11. 'iip aatsakrtsadz fiiiia' = 'The cat gives the stone'
12. Rule: To negate a word, change all 'a' to 'aa'. 'aatsakrtsadz' → 'aaaatsaakrtsaadz'

Word order: Verb-Object-Subject (VOS)
Vocabulary:
  fiiiia = cat
  akru = tree
  dzii = river
  aatsakrtsadz = stone
  udza = fire
  tsaatsfu = child
  iifpaa = runs
  iifiipqu = sees
  pa = takes
  iip = gives
",Is this grammatically correct? 'dzii iifpaa tsaatsfu' Answer yes/no.,no,judge,,,
zs_4_1_3,1,zero_shot,"Examples from an alien language:

1. Rule: To emphasize a word, repeat its first syllable. 'udza' → 'udzudza'
2. 'pa fiiiia fiiiia' = 'The cat takes the cat'
3. 'iip aatsakrtsadz dzii' = 'The river gives the stone'
4. 'pa udza fiiiia' = 'The cat takes the fire'
5. Rule: To emphasize a word, repeat its first syllable. 'atsaaaa' → 'atsatsaaaa'
6. 'iifiipqu fakrkraaqu fiiiia' = 'The cat sees the star'
7. 'iifiipqu fiiiia dzii' = 'The river sees the cat'
8. 'iifiipqu akru dzii' = 'The river sees the tree'
9. Rule: To negate a word, change all 'a' to 'aa'. 'iip' → 'iip'
10. Rule: To negate a word, change all 'a' to 'aa'. 'udzadz' → 'udzaadz'
11. 'iip aatsakrtsadz fiiiia' = 'The cat gives the stone'
12. Rule: To negate a word, change all 'a' to 'aa'. 'aatsakrtsadz' → 'aaaatsaakrtsaadz'

Word order: Verb-Object-Subject (VOS)
Vocabulary:
  fiiiia = cat
  akru = tree
  dzii = river
  aatsakrtsadz = stone
  udza = fire
  tsaatsfu = child
  iifpaa = runs
  iifiipqu = sees
  pa = takes
  iip = gives
",Is this grammatically correct? 'apaachach aatsakrtsadz atsaaaa' Answer yes/no.,yes,judge,,,
zs_4_1_4,1,zero_shot,"Examples from an alien language:

1. Rule: To emphasize a word, repeat its first syllable. 'udza' → 'udzudza'
2. 'pa fiiiia fiiiia' = 'The cat takes the cat'
3. 'iip aatsakrtsadz dzii' = 'The river gives the stone'
4. 'pa udza fiiiia' = 'The cat takes the fire'
5. Rule: To emphasize a word, repeat its first syllable. 'atsaaaa' → 'atsatsaaaa'
6. 'iifiipqu fakrkraaqu fiiiia' = 'The cat sees the star'
7. 'iifiipqu fiiiia dzii' = 'The river sees the cat'
8. 'iifiipqu akru dzii' = 'The river sees the tree'
9. Rule: To negate a word, change all 'a' to 'aa'. 'iip' → 'iip'
10. Rule: To negate a word, change all 'a' to 'aa'. 'udzadz' → 'udzaadz'
11. 'iip aatsakrtsadz fiiiia' = 'The cat gives the stone'
12. Rule: To negate a word, change all 'a' to 'aa'. 'aatsakrtsadz' → 'aaaatsaakrtsaadz'

Word order: Verb-Object-Subject (VOS)
Vocabulary:
  fiiiia = cat
  akru = tree
  dzii = river
  aatsakrtsadz = stone
  udza = fire
  tsaatsfu = child
  iifpaa = runs
  iifiipqu = sees
  pa = takes
  iip = gives
",Is this grammatically correct? 'fiiiia iifiipqu aatsakrtsadz' Answer yes/no.,no,judge,,,
zs_4_1_5,1,zero_shot,"Examples from an alien language:

1. Rule: To emphasize a word, repeat its first syllable. 'udza' → 'udzudza'
2. 'pa fiiiia fiiiia' = 'The cat takes the cat'
3. 'iip aatsakrtsadz dzii' = 'The river gives the stone'
4. 'pa udza fiiiia' = 'The cat takes the fire'
5. Rule: To emphasize a word, repeat its first syllable. 'atsaaaa' → 'atsatsaaaa'
6. 'iifiipqu fakrkraaqu fiiiia' = 'The cat sees the star'
7. 'iifiipqu fiiiia dzii' = 'The river sees the cat'
8. 'iifiipqu akru dzii' = 'The river sees the tree'
9. Rule: To negate a word, change all 'a' to 'aa'. 'iip' → 'iip'
10. Rule: To negate a word, change all 'a' to 'aa'. 'udzadz' → 'udzaadz'
11. 'iip aatsakrtsadz fiiiia' = 'The cat gives the stone'
12. Rule: To negate a word, change all 'a' to 'aa'. 'aatsakrtsadz' → 'aaaatsaakrtsaadz'

Word order: Verb-Object-Subject (VOS)
Vocabulary:
  fiiiia = cat
  akru = tree
  dzii = river
  aatsakrtsadz = stone
  udza = fire
  tsaatsfu = child
  iifpaa = runs
  iifiipqu = sees
  pa = takes
  iip = gives
","Apply 'To negate a word, change all 'a' to 'aa'' to 'aatsakrtsadz'",aaaatsaakrtsaadz,transform,,,
zs_4_1_6,1,zero_shot,"Examples from an alien language:

1. Rule: To emphasize a word, repeat its first syllable. 'udza' → 'udzudza'
2. 'pa fiiiia fiiiia' = 'The cat takes the cat'
3. 'iip aatsakrtsadz dzii' = 'The river gives the stone'
4. 'pa udza fiiiia' = 'The cat takes the fire'
5. Rule: To emphasize a word, repeat its first syllable. 'atsaaaa' → 'atsatsaaaa'
6. 'iifiipqu fakrkraaqu fiiiia' = 'The cat sees the star'
7. 'iifiipqu fiiiia dzii' = 'The river sees the cat'
8. 'iifiipqu akru dzii' = 'The river sees the tree'
9. Rule: To negate a word, change all 'a' to 'aa'. 'iip' → 'iip'
10. Rule: To negate a word, change all 'a' to 'aa'. 'udzadz' → 'udzaadz'
11. 'iip aatsakrtsadz fiiiia' = 'The cat gives the stone'
12. Rule: To negate a word, change all 'a' to 'aa'. 'aatsakrtsadz' → 'aaaatsaakrtsaadz'

Word order: Verb-Object-Subject (VOS)
Vocabulary:
  fiiiia = cat
  akru = tree
  dzii = river
  aatsakrtsadz = stone
  udza = fire
  tsaatsfu = child
  iifpaa = runs
  iifiipqu = sees
  pa = takes
  iip = gives
","Apply 'To emphasize a word, repeat its first syllable' to 'udza'",udzudza,transform,,,
zs_4_1_7,1,zero_shot,"Examples from an alien language:

1. Rule: To emphasize a word, repeat its first syllable. 'udza' → 'udzudza'
2. 'pa fiiiia fiiiia' = 'The cat takes the cat'
3. 'iip aatsakrtsadz dzii' = 'The river gives the stone'
4. 'pa udza fiiiia' = 'The cat takes the fire'
5. Rule: To emphasize a word, repeat its first syllable. 'atsaaaa' → 'atsatsaaaa'
6. 'iifiipqu fakrkraaqu fiiiia' = 'The cat sees the star'
7. 'iifiipqu fiiiia dzii' = 'The river sees the cat'
8. 'iifiipqu akru dzii' = 'The river sees the tree'
9. Rule: To negate a word, change all 'a' to 'aa'. 'iip' → 'iip'
10. Rule: To negate a word, change all 'a' to 'aa'. 'udzadz' → 'udzaadz'
11. 'iip aatsakrtsadz fiiiia' = 'The cat gives the stone'
12. Rule: To negate a word, change all 'a' to 'aa'. 'aatsakrtsadz' → 'aaaatsaakrtsaadz'

Word order: Verb-Object-Subject (VOS)
Vocabulary:
  fiiiia = cat
  akru = tree
  dzii = river
  aatsakrtsadz = stone
  udza = fire
  tsaatsfu = child
  iifpaa = runs
  iifiipqu = sees
  pa = takes
  iip = gives
","Apply 'To negate a word, change all 'a' to 'aa'' to 'dzii'",dzii,transform,,,
